Sex,Age,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness
Female,24,49.467213114754095,36.90956979806849,39.49531362653209,51.1509900990099,42.38683127572016
Female,50,48.15362931642001,15.721544715447145,33.42349304482225,46.6583850931677,41.1648177496038
Female,43,39.696969696969695,39.09552845528455,35.74188562596599,51.62732919254659,42.74960380348652
Female,27,40.587431693989075,36.03160667251976,38.77433309300649,56.101485148514854,34.15637860082305
Female,36,45.368852459016395,44.811237928007024,43.10021629416006,50.53217821782178,33.33333333333333
Female,30,44.685792349726775,28.129938542581215,34.448449891852924,49.29455445544554,34.97942386831276
Female,19,47.8237650200267,37.78198334595004,42.85813630041725,47.17488789237668,23.80912162162162
Male,32,55.32544378698225,44.48854961832061,37.73651016117729,60.33373786407767,35.36758893280632
Female,31,50.833333333333336,35.15364354697103,37.3323720259553,52.38861386138614,35.80246913580247
Male,21,44.80604865220249,42.19847328244275,44.043447792571826,61.54733009708738,33.786561264822126
Female,31,48.10109289617486,28.129938542581215,37.3323720259553,46.81930693069307,37.44855967078189
Female,40,46.05191256830601,40.421422300263394,39.49531362653209,46.20049504950495,36.62551440329218
Male,21,44.80604865220249,36.854961832061065,33.53188507358094,57.2997572815534,36.94861660079051
Male,42,49.25925925925926,39.51530612244898,39.31086142322098,61.15336658354115,44.60536398467433
Female,32,41.95355191256831,27.25197541703249,43.10021629416006,43.10643564356435,44.03292181069959
Male,25,48.093359631821166,41.43511450381679,35.634197617379115,56.08616504854369,27.462450592885375
Female,26,48.78415300546448,33.397717295873576,37.3323720259553,44.96287128712871,35.80246913580247
Male,51,49.25925925925926,42.066326530612244,34.06741573033708,60.52992518703242,45.37164750957854
Male,55,47.162823200559046,32.71258503401361,37.81273408239701,55.542394014962596,40.007662835249036
Male,36,46.12097304404996,40.67175572519084,46.14576033637001,46.37742718446602,39.3201581027668
Male,52,42.96995108315863,38.66496598639456,29.57303370786517,57.412718204488776,44.60536398467433
Female,48,45.334742776603235,21.819105691056905,34.196290571870165,50.38509316770187,26.901743264659267
Male,41,49.25925925925926,33.56292517006803,35.56554307116105,62.400249376558605,51.501915708812255
Male,28,42.833662064431294,45.25190839694657,39.13805185704275,52.445388349514566,32.99604743083003
Female,32,51.51639344262295,32.51975417032485,35.16943042537852,54.863861386138616,39.09465020576132
Female,30,36.48907103825137,27.25197541703249,33.727469358327326,51.76980198019802,44.03292181069959
Female,54,46.03946441155743,37.0630081300813,40.37867078825347,51.62732919254659,37.20285261489698
Male,32,54.01051939513478,49.06870229007634,46.14576033637001,55.47936893203884,47.22529644268774
Male,25,42.833662064431294,33.038167938931295,40.5395935529082,52.445388349514566,36.158102766798415
Male,35,42.17619986850756,39.145038167938935,41.240364400840924,51.838592233009706,42.48221343873517
Female,53,51.67723749119098,18.770325203252025,32.65069551777434,51.006211180124225,39.580031695721075
Female,36,49.467213114754095,35.15364354697103,34.448449891852924,46.20049504950495,30.8641975308642
Male,47,52.75331935709294,39.51530612244898,37.06367041198502,59.28304239401496,53.8007662835249
Male,40,42.17619986850756,42.19847328244275,39.83882270497547,47.59101941747573,38.5296442687747
Male,39,40.86127547666009,37.61832061068702,34.23265592151367,59.726941747572816,44.85375494071146
Female,38,41.27049180327869,30.763827919227396,35.89041095890411,53.62623762376238,36.62551440329218
Female,28,46.05191256830601,44.811237928007024,44.54217736121125,54.245049504950494,37.44855967078189
Female,26,42.63661202185792,26.374012291483762,43.10021629416006,44.96287128712871,36.62551440329218
Female,25,42.63661202185792,34.27568042142231,38.0533525594809,50.53217821782178,25.102880658436213
Male,32,50.06574621959237,37.61832061068702,37.03573931324457,51.838592233009706,40.11067193675889
Male,32,46.12097304404996,33.038167938931295,41.240364400840924,43.34344660194175,50.387351778656125
Male,36,52.038132807363574,45.25190839694657,41.94113524877365,55.47936893203884,40.11067193675889
Male,28,38.23142669296515,39.908396946564885,37.73651016117729,48.19781553398058,26.67193675889328
Female,28,37.17213114754098,40.421422300263394,36.61139149242971,58.57673267326733,40.74074074074074
Male,38,49.408284023668635,34.56488549618321,37.73651016117729,48.19781553398058,34.57707509881423
Female,19,39.14552736982643,31.725965177895535,40.07649513212796,43.97181294042281,31.41047297297297
Female,34,40.587431693989075,34.27568042142231,20.028839221341027,57.95792079207921,46.50205761316872
Male,49,47.861635220125784,35.26360544217687,24.32958801498128,51.80174563591022,46.90421455938697
Female,20,45.15353805073431,43.838001514004546,39.381084840055635,45.253042921204354,40.70101351351351
Female,50,48.15362931642001,31.981707317073166,39.60587326120556,45.41614906832299,40.37242472266244
Male,46,44.3675751222921,42.91666666666667,40.80898876404495,57.412718204488776,40.77394636015325
Male,23,38.23142669296515,34.56488549618321,38.43728100911002,50.625,39.3201581027668
Female,52,47.44890768146582,23.851626016260155,39.60587326120556,52.869565217391305,47.5039619651347
Male,48,45.76519916142558,35.26360544217687,38.56179775280899,52.425187032418954,34.643678160919535
Male,44,49.25925925925926,30.161564625850342,28.0749063670412,56.16583541147132,34.643678160919535
Female,39,37.17213114754098,34.27568042142231,45.26315789473685,49.913366336633665,44.03292181069959
Female,31,39.904371584699454,27.25197541703249,33.727469358327326,50.53217821782178,34.15637860082305
Male,39,46.12097304404996,39.908396946564885,32.13034337771549,58.5133495145631,33.786561264822126
Female,41,44.630021141649046,27.91666666666666,27.241112828438947,50.38509316770187,39.580031695721075
Female,53,39.696969696969695,13.689024390243894,38.06027820710973,50.38509316770187,46.71156893819334
Male,19,44.33962264150943,39.09959072305593,50.23464458247067,51.996209728363866,44.357316087308
Female,27,44.685792349726775,29.88586479367867,40.216294160057686,51.1509900990099,30.041152263374485
Female,44,41.10641296687808,15.721544715447145,30.3323029366306,49.142857142857146,34.82567353407289
Male,28,48.093359631821166,39.908396946564885,37.73651016117729,59.12014563106796,36.94861660079051
Male,33,40.203813280736355,42.19847328244275,38.43728100911002,51.838592233009706,40.11067193675889
Female,50,41.81113460183227,41.1280487804878,47.333848531684694,49.7639751552795,38.78763866877971
Male,52,49.25925925925926,29.31122448979592,29.57303370786517,49.93142144638404,35.40996168582375
Female,54,44.630021141649046,26.900406504065035,26.468315301391034,52.869565217391305,41.95721077654516
Male,38,44.80604865220249,35.32824427480916,38.43728100911002,53.65898058252427,45.644268774703555
Female,51,41.81113460183227,40.11178861788618,28.786707882534774,51.006211180124225,44.33438985736925
Male,43,54.84975541579315,36.964285714285715,37.81273408239701,55.542394014962596,42.30651340996168
Female,28,46.73497267759563,31.641791044776124,34.448449891852924,42.48762376237624,40.74074074074074
Female,42,50.26779422128259,27.91666666666666,24.922720247295207,51.006211180124225,45.126782884310614
Male,45,56.24737945492662,38.66496598639456,33.3183520599251,55.542394014962596,37.70881226053639
Male,28,42.17619986850756,31.51145038167939,41.240364400840924,47.59101941747573,40.11067193675889
Male,30,48.093359631821166,42.961832061068705,44.043447792571826,53.05218446601942,32.99604743083003
Female,52,43.925299506694856,7.591463414634141,38.06027820710973,52.24844720496895,39.580031695721075
Male,36,44.148586456278764,29.984732824427482,44.043447792571826,51.838592233009706,42.48221343873517
Male,31,44.148586456278764,35.32824427480916,44.744218640504556,59.726941747572816,39.3201581027668
Male,55,44.3675751222921,41.215986394557824,40.05992509363296,56.16583541147132,43.83908045977011
Female,22,40.587431693989075,35.15364354697103,39.49531362653209,46.81930693069307,31.68724279835391
Male,51,47.861635220125784,31.862244897959183,26.57677902621723,57.412718204488776,33.11111111111111
Female,22,46.05191256830601,32.51975417032485,45.26315789473685,54.863861386138616,33.33333333333333
Male,33,42.833662064431294,33.038167938931295,30.02803083391731,47.59101941747573,40.11067193675889
Female,44,40.401691331923885,37.0630081300813,28.01391035548686,58.45962732919255,42.74960380348652
Male,52,43.668763102725364,36.964285714285715,38.56179775280899,49.30798004987531,41.54022988505747
Female,50,44.630021141649046,21.819105691056905,42.69706336939721,49.142857142857146,37.20285261489698
Female,19,34.47263017356475,31.725965177895535,45.63977746870654,45.253042921204354,42.390202702702695
Male,44,51.355695317959466,42.066326530612244,34.06741573033708,55.542394014962596,40.77394636015325
Female,53,41.10641296687808,35.03048780487804,38.833075734157646,47.900621118012424,41.95721077654516
Male,52,46.46401118099231,34.413265306122454,41.55805243445693,63.02369077306733,37.70881226053639
Male,39,46.12097304404996,43.725190839694655,37.03573931324457,57.90655339805825,40.901185770750985
Male,34,48.7508218277449,43.725190839694655,37.73651016117729,46.37742718446602,36.94861660079051
Male,31,44.80604865220249,49.06870229007634,47.54730203223546,56.692961165048544,40.901185770750985
Male,32,48.093359631821166,42.961832061068705,40.5395935529082,53.05218446601942,36.94861660079051
Male,24,51.38067061143984,40.67175572519084,41.94113524877365,49.411407766990294,35.36758893280632
Female,45,40.401691331923885,25.88414634146341,41.9242658423493,46.037267080745345,40.37242472266244
Male,28,41.518737672583825,44.48854961832061,37.03573931324457,59.12014563106796,28.25296442687747
Female,28,35.80601092896175,36.90956979806849,35.16943042537852,48.056930693069305,38.27160493827161
Male,34,41.518737672583825,38.38167938931298,43.3426769446391,56.692961165048544,44.85375494071146
Male,41,54.15094339622641,36.113945578231295,28.823970037453186,50.55486284289277,32.34482758620689
Female,46,45.334742776603235,24.867886178861784,32.65069551777434,57.838509316770185,47.5039619651347
Male,31,50.723208415516105,52.12213740458015,48.24807288016819,55.47936893203884,44.06324110671936
Female,34,39.904371584699454,28.129938542581215,31.564527757750543,49.913366336633665,39.91769547325103
Male,35,46.12097304404996,42.19847328244275,41.240364400840924,57.90655339805825,43.272727272727266
Female,26,47.41803278688525,47.445127304653205,39.49531362653209,52.38861386138614,36.62551440329218
Female,38,48.10109289617486,29.007901668129943,49.589041095890416,49.29455445544554,23.45679012345679
Male,27,50.723208415516105,40.67175572519084,44.043447792571826,50.625,33.786561264822126
Female,46,43.925299506694856,17.754065040650396,24.922720247295207,48.52173913043479,49.88114104595879
Male,47,49.958071278826,46.31802721088435,46.05243445692884,60.52992518703242,46.90421455938697
Female,53,41.81113460183227,31.981707317073166,32.65069551777434,52.24844720496895,37.20285261489698
Female,24,48.78415300546448,36.90956979806849,35.16943042537852,50.53217821782178,43.20987654320987
Male,39,48.093359631821166,39.145038167938935,36.334968465311846,57.90655339805825,38.5296442687747
Female,20,47.8237650200267,46.86601059803179,40.07649513212796,48.456117873158234,39.85641891891891
Male,29,40.86127547666009,40.67175572519084,32.831114225648214,54.265776699029125,33.786561264822126
Male,32,50.723208415516105,35.32824427480916,46.846531184302734,50.625,43.272727272727266
Female,22,41.95355191256831,34.27568042142231,38.77433309300649,61.67079207920792,41.56378600823045
Male,31,47.43589743589743,44.48854961832061,48.94884372810091,61.54733009708738,46.43478260869565
Male,47,49.25925925925926,34.413265306122454,23.580524344569294,51.1783042394015,38.47509578544061
Male,40,48.7508218277449,33.038167938931295,39.13805185704275,53.65898058252427,47.22529644268774
Male,24,43.49112426035503,45.25190839694657,31.42957252978276,51.838592233009706,31.415019762845848
Female,49,51.67723749119098,31.981707317073166,36.514683153013905,57.21739130434783,37.995245641838345
Female,29,52.88251366120218,36.90956979806849,47.42609949531363,39.39356435643565,29.218106995884774
Male,37,40.203813280736355,41.43511450381679,35.634197617379115,56.692961165048544,40.901185770750985
Female,31,46.05191256830601,32.51975417032485,43.10021629416006,50.53217821782178,35.80246913580247
Female,39,43.31967213114754,29.88586479367867,38.77433309300649,46.20049504950495,39.91769547325103
Male,37,42.833662064431294,38.38167938931298,43.3426769446391,48.80461165048544,40.901185770750985
Male,43,51.355695317959466,34.413265306122454,28.823970037453186,54.29551122194514,38.47509578544061
Female,37,39.904371584699454,21.98419666374013,35.16943042537852,52.38861386138614,39.91769547325103
Male,46,46.46401118099231,41.215986394557824,38.56179775280899,52.425187032418954,50.73563218390804
Female,39,42.63661202185792,33.397717295873576,40.93727469358328,54.245049504950494,34.97942386831276
Male,33,50.06574621959237,36.091603053435115,38.43728100911002,53.65898058252427,31.415019762845848
Female,47,47.44890768146582,36.046747967479675,30.3323029366306,54.11180124223603,41.95721077654516
Female,18,44.48598130841121,39.29598788796366,40.771905424200284,46.53427290198591,36.47804054054053
Female,30,52.19945355191257,43.055311676909575,42.379235760634465,54.863861386138616,39.91769547325103
Male,40,50.06574621959237,33.038167938931295,38.43728100911002,49.411407766990294,39.3201581027668
Male,37,44.148586456278764,40.67175572519084,39.13805185704275,54.265776699029125,35.36758893280632
Male,46,51.355695317959466,47.16836734693878,28.0749063670412,55.542394014962596,41.54022988505747
Male,20,41.73715029277814,35.68894952251023,38.5024154589372,54.52305748578648,41.12368633791431
Male,33,39.54635108481262,36.854961832061065,34.93342676944639,53.65898058252427,40.11067193675889
Male,42,47.861635220125784,35.26360544217687,35.56554307116105,51.1783042394015,45.37164750957854
Male,54,49.25925925925926,35.26360544217687,28.0749063670412,53.67206982543641,33.877394636015325
Female,28,40.587431693989075,31.641791044776124,37.3323720259553,51.1509900990099,45.67901234567901
Male,21,48.7508218277449,46.01526717557252,44.744218640504556,50.625,38.5296442687747
Female,28,51.51639344262295,21.1062335381914,43.10021629416006,41.86881188118812,32.510288065843625
Female,23,37.8551912568306,29.88586479367867,44.54217736121125,53.007425742574256,34.15637860082305
Female,42,42.51585623678647,28.93292682926829,30.3323029366306,49.142857142857146,49.88114104595879
Female,21,42.63661202185792,26.374012291483762,37.3323720259553,51.76980198019802,31.68724279835391
Female,46,48.15362931642001,27.91666666666666,41.9242658423493,53.49068322981367,36.41045958795562
Male,36,40.86127547666009,35.32824427480916,37.03573931324457,52.445388349514566,41.69169960474308
Male,24,48.093359631821166,40.67175572519084,45.44498948843728,50.625,38.5296442687747
Male,29,44.148586456278764,46.778625954198475,40.5395935529082,53.05218446601942,49.596837944664024
Male,48,43.668763102725364,38.66496598639456,46.80149812734083,47.437655860349125,40.77394636015325
Female,45,53.08668076109936,17.754065040650396,39.60587326120556,53.49068322981367,37.20285261489698
Female,48,46.74418604651162,32.99796747967479,34.196290571870165,57.838509316770185,34.82567353407289
Female,52,48.858350951374206,25.88414634146341,30.3323029366306,59.70186335403727,45.126782884310614
Female,23,44.002732240437155,25.496049165935034,45.98413842826244,48.056930693069305,28.395061728395063
Female,21,46.73497267759563,21.1062335381914,41.658255227108874,51.76980198019802,39.09465020576132
Female,43,43.22057787174066,39.09552845528455,31.877897990726428,59.08074534161491,38.78763866877971
Male,18,45.64085881587508,46.60300136425648,42.6432022084196,49.46936197094125,35.464834276475344
Female,48,48.858350951374206,22.83536585365853,24.922720247295207,49.142857142857146,26.901743264659267
Male,44,47.861635220125784,32.71258503401361,38.56179775280899,56.78927680798005,34.643678160919535
Female,53,41.81113460183227,37.0630081300813,31.105100463678514,51.62732919254659,41.1648177496038
Male,18,39.13467794404684,38.41746248294679,44.02346445824707,62.10360075805433,38.698464025869036
Male,36,40.86127547666009,47.54198473282443,43.3426769446391,57.90655339805825,44.85375494071146
Male,19,45.64085881587508,50.69577080491132,41.262939958592135,56.41819330385344,39.50687146321746
Female,55,47.44890768146582,24.867886178861784,45.015455950540954,58.45962732919255,44.33438985736925
Male,49,46.46401118099231,36.113945578231295,34.81647940074907,60.52992518703242,49.20306513409961
Female,35,41.95355191256831,31.641791044776124,39.49531362653209,46.81930693069307,34.97942386831276
Female,36,48.78415300546448,34.27568042142231,32.285508291276145,45.58168316831683,41.56378600823045
Female,40,48.10109289617486,34.27568042142231,33.006488824801735,40.63118811881188,34.15637860082305
Male,54,49.25925925925926,42.91666666666667,36.31460674157304,51.1783042394015,45.37164750957854
Male,19,46.291476903057905,50.01364256480218,40.5728088336784,47.57422615287429,28.189167340339523
Male,42,39.475890985324945,33.56292517006803,38.56179775280899,53.67206982543641,36.94252873563218
Male,18,41.08653220559531,42.51023192360164,37.81228433402347,50.101073910296904,46.78253839935327
Female,33,50.150273224043715,28.129938542581215,30.84354722422495,48.056930693069305,46.50205761316872
Female,53,50.97251585623678,32.99796747967479,25.69551777434312,51.62732919254659,35.61806656101426
Male,26,50.723208415516105,39.145038167938935,39.13805185704275,50.625,37.73913043478261
Male,42,41.57232704402516,36.113945578231295,39.31086142322098,62.400249376558605,29.279693486590034
Female,23,41.27049180327869,31.641791044776124,39.49531362653209,54.863861386138616,38.27160493827161
Female,44,48.15362931642001,11.656504065040643,37.28748068006182,50.38509316770187,37.995245641838345
Male,19,48.243331164606374,45.2387448840382,42.6432022084196,46.942514213518635,41.93209377526273
Male,28,48.093359631821166,36.091603053435115,38.43728100911002,56.08616504854369,38.5296442687747
Male,23,47.43589743589743,42.961832061068705,40.5395935529082,51.838592233009706,30.62450592885375
Female,33,45.368852459016395,21.98419666374013,43.821196827685654,52.38861386138614,39.91769547325103
Male,27,44.80604865220249,42.961832061068705,36.334968465311846,56.08616504854369,34.57707509881423
Female,27,43.31967213114754,43.9332748024583,42.379235760634465,57.339108910891085,31.68724279835391
Female,43,55.20084566596194,25.88414634146341,43.46986089644513,47.900621118012424,42.74960380348652
Female,44,46.74418604651162,31.981707317073166,35.74188562596599,52.869565217391305,39.580031695721075
Female,51,48.858350951374206,15.721544715447145,41.9242658423493,45.41614906832299,45.919175911251976
Female,27,50.833333333333336,29.007901668129943,43.10021629416006,50.53217821782178,34.15637860082305
Female,43,54.49612403100775,29.949186991869915,34.196290571870165,53.49068322981367,35.61806656101426
Female,28,43.31967213114754,34.27568042142231,45.26315789473685,55.48267326732673,38.27160493827161
Male,42,36.680642907058,33.56292517006803,38.56179775280899,48.68453865336659,43.83908045977011
Male,29,38.888888888888886,31.51145038167939,37.03573931324457,53.65898058252427,33.786561264822126
Female,31,37.17213114754098,29.88586479367867,43.821196827685654,48.67574257425743,35.80246913580247
Female,41,41.10641296687808,29.949186991869915,39.60587326120556,44.173913043478265,40.37242472266244
Female,34,51.51639344262295,27.25197541703249,35.16943042537852,54.863861386138616,36.62551440329218
Male,31,48.7508218277449,46.01526717557252,38.43728100911002,51.23179611650485,38.5296442687747
Female,29,51.51639344262295,34.27568042142231,40.216294160057686,48.67574257425743,37.44855967078189
Male,21,55.982905982905976,42.961832061068705,43.3426769446391,49.411407766990294,48.01581027667984
Male,36,44.148586456278764,46.778625954198475,48.94884372810091,54.872572815533985,37.73913043478261
Male,33,50.06574621959237,39.908396946564885,38.43728100911002,50.01820388349515,38.5296442687747
Female,51,41.10641296687808,32.99796747967479,31.877897990726428,52.869565217391305,37.995245641838345
Male,51,41.57232704402516,30.161564625850342,39.31086142322098,61.776807980049874,34.643678160919535
Female,38,58.34699453551912,39.54345917471467,35.89041095890411,49.913366336633665,34.97942386831276
Male,41,52.0545073375262,29.31122448979592,37.81273408239701,51.1783042394015,40.77394636015325
Female,52,45.334742776603235,22.83536585365853,27.241112828438947,48.52173913043479,45.126782884310614
Male,32,44.80604865220249,43.725190839694655,37.73651016117729,55.47936893203884,44.06324110671936
Male,25,51.38067061143984,37.61832061068702,34.93342676944639,52.445388349514566,44.06324110671936
Female,55,45.334742776603235,25.88414634146341,30.3323029366306,53.49068322981367,44.33438985736925
Female,43,50.26779422128259,22.83536585365853,30.3323029366306,46.037267080745345,41.95721077654516
Female,52,48.858350951374206,38.079268292682926,42.69706336939721,57.838509316770185,33.24088748019017
Female,24,44.685792349726775,33.397717295873576,35.16943042537852,49.29455445544554,39.09465020576132
Male,27,44.148586456278764,45.25190839694657,41.94113524877365,48.19781553398058,38.5296442687747
Female,18,38.47797062750334,32.48296744890234,43.553546592489575,54.22165278667521,40.70101351351351
Male,32,38.888888888888886,39.908396946564885,35.634197617379115,50.625,38.5296442687747
Female,30,44.685792349726775,21.1062335381914,36.61139149242971,53.62623762376238,34.97942386831276
Male,18,48.243331164606374,41.14597544338335,45.40372670807454,46.942514213518635,41.93209377526273
Female,33,46.73497267759563,28.129938542581215,39.49531362653209,47.43811881188119,37.44855967078189
Male,43,40.17470300489168,34.413265306122454,35.56554307116105,47.437655860349125,46.137931034482754
Male,48,42.27113906359189,44.61734693877551,34.81647940074907,58.03615960099751,35.40996168582375
Male,41,46.46401118099231,36.113945578231295,37.06367041198502,59.28304239401496,43.0727969348659
Female,36,44.685792349726775,33.397717295873576,35.16943042537852,50.53217821782178,30.041152263374485
Female,20,34.47263017356475,41.566994700984104,39.381084840055635,53.581037796284434,26.342905405405403
Female,34,40.587431693989075,32.51975417032485,47.42609949531363,41.86881188118812,39.09465020576132
Male,21,48.093359631821166,40.67175572519084,43.3426769446391,53.65898058252427,32.99604743083003
Male,49,46.46401118099231,42.91666666666667,31.820224719101127,59.906483790523694,31.57854406130268
Male,38,42.833662064431294,44.48854961832061,46.14576033637001,53.65898058252427,36.94861660079051
Female,41,43.22057787174066,23.851626016260155,33.42349304482225,52.24844720496895,45.126782884310614
Female,43,51.67723749119098,21.819105691056905,31.877897990726428,54.732919254658384,49.08874801901743
Male,42,45.06638714185884,36.113945578231295,32.56928838951311,51.1783042394015,40.77394636015325
Male,25,46.12097304404996,36.854961832061065,48.24807288016819,52.445388349514566,40.901185770750985
Male,50,47.861635220125784,35.26360544217687,37.81273408239701,50.55486284289277,44.60536398467433
Female,36,36.48907103825137,25.496049165935034,40.93727469358328,48.056930693069305,39.09465020576132
